,subject,value,hemi,region,sex,age,yeo_label
2608,35671,0.04570373879136209,left,137,F,16.992,SomatoMotor
2609,35545,0.04409259173365281,left,137,F,17.129,SomatoMotor
2610,35580,0.04560483383940116,left,137,M,17.273,SomatoMotor
2611,35306,0.04721746163904954,left,137,M,17.614,SomatoMotor
2612,34839,0.04242162808664768,left,137,F,18.022,SomatoMotor
2613,35241,0.04254205855291477,left,137,F,18.114,SomatoMotor
2614,34884,0.042759281196755275,left,137,M,18.311,SomatoMotor
2615,33825,0.04916677357783547,left,137,M,18.855,SomatoMotor
2616,33734,0.04421821856606089,left,137,M,19.082,SomatoMotor
2617,35253,0.04494391818886829,left,137,M,19.154,SomatoMotor
2618,33278,0.04747733808391283,left,137,F,19.764,SomatoMotor
2619,33199,0.04380466104760001,left,137,F,19.901,SomatoMotor
2620,33002,0.046506973775159485,left,137,F,20.339,SomatoMotor
2621,33882,0.0451231420389223,left,137,F,21.607,SomatoMotor
2622,32924,0.04487365697169535,left,137,F,22.563,SomatoMotor
2623,29949,0.04979851957100347,left,137,F,26.428,SomatoMotor
2624,49134,0.04480545187394424,right,137,F,1.131,SomatoMotor
2625,49112,0.046589518125322624,right,137,F,1.982,SomatoMotor
2626,48233,0.04664142456824087,right,137,M,1.988,SomatoMotor
2627,49050,0.0482930338964189,right,137,F,1.993,SomatoMotor
2628,49041,0.046751307724271086,right,137,M,1.996,SomatoMotor
2629,49225,0.04685060284592258,right,137,F,1.999,SomatoMotor
2630,47979,0.04671417897866299,right,137,M,2.001,SomatoMotor
2631,49196,0.047401530988362466,right,137,F,2.004,SomatoMotor
2632,48184,0.047026269630688136,right,137,M,2.007,SomatoMotor
2633,49078,0.04536333030493156,right,137,M,2.01,SomatoMotor
2634,42019,0.044117988277983536,right,137,M,3.816,SomatoMotor
2635,41807,0.04548326982240794,right,137,M,3.904,SomatoMotor
2636,41716,0.043349112597058044,right,137,M,3.907,SomatoMotor
2637,41854,0.04375540298755964,right,137,M,3.915,SomatoMotor
2638,41651,0.04498012053020848,right,137,M,3.948,SomatoMotor
2639,41547,0.04550819532959917,right,137,M,3.973,SomatoMotor
2640,41519,0.04334830166038015,right,137,M,3.981,SomatoMotor
2641,41463,0.042154041794781286,right,137,M,4.074,SomatoMotor
2642,41458,0.04520685789548608,right,137,M,4.112,SomatoMotor
2643,40033,0.04438360934534305,right,137,M,5.899,SomatoMotor
2644,39066,0.047638618484253076,right,137,M,6.877,SomatoMotor
2645,44444,0.04601173738964718,right,137,F,7.149,SomatoMotor
2646,37972,0.04834591959410599,right,137,M,8.016,SomatoMotor
2647,36824,0.046719037803655446,right,137,M,9.775,SomatoMotor
2648,36464,0.046810286251841825,right,137,M,9.945,SomatoMotor
2649,36291,0.05129478127230601,right,137,M,10.036,SomatoMotor
2650,41759,0.04505565702240908,right,137,F,10.259,SomatoMotor
2651,41645,0.04121257407729368,right,137,F,10.322,SomatoMotor
2652,41372,0.04490617514319414,right,137,F,10.957,SomatoMotor
2653,41083,0.04652798434579137,right,137,F,11.154,SomatoMotor
2654,40706,0.047247123872790994,right,137,F,11.231,SomatoMotor
2655,34847,0.04444725998590111,right,137,M,12.027,SomatoMotor
2656,39834,0.0460219948459063,right,137,F,12.255,SomatoMotor
2657,39599,0.04700253047815635,right,137,F,12.329,SomatoMotor
2658,34110,0.04623743208549888,right,137,M,12.929,SomatoMotor
2659,39437,0.042576736690156596,right,137,F,13.005,SomatoMotor
2660,33111,0.04437310568911437,right,137,M,13.992,SomatoMotor
2661,32479,0.0467592183832554,right,137,M,14.921,SomatoMotor
2662,32287,0.046926807609447396,right,137,M,14.984,SomatoMotor
2663,37169,0.04698941997453726,right,137,F,15.107,SomatoMotor
2664,37693,0.04430813180277763,right,137,F,15.14,SomatoMotor
2665,36831,0.042227717157904,right,137,F,15.775,SomatoMotor
2666,36374,0.04595341057767863,right,137,F,15.836,SomatoMotor
2667,36422,0.047650963065331634,right,137,M,15.932,SomatoMotor
2668,36574,0.04606847244705133,right,137,M,16.041,SomatoMotor
2669,36657,0.04629428469257853,right,137,F,16.255,SomatoMotor
2670,36352,0.04789590653173921,right,137,M,16.444,SomatoMotor
2671,35949,0.048698286749111974,right,137,M,16.956,SomatoMotor
2672,35671,0.04485365200090042,right,137,F,16.992,SomatoMotor
2673,35545,0.043772561879033355,right,137,F,17.129,SomatoMotor
2674,35580,0.04638315987078678,right,137,M,17.273,SomatoMotor
2675,35306,0.04745585664588651,right,137,M,17.614,SomatoMotor
2676,34839,0.04389285050019092,right,137,F,18.022,SomatoMotor
2677,35241,0.0439298676412801,right,137,F,18.114,SomatoMotor
2678,34884,0.04334837329448295,right,137,M,18.311,SomatoMotor
2679,33825,0.04902951342088184,right,137,M,18.855,SomatoMotor
2680,33734,0.04611451663237373,right,137,M,19.082,SomatoMotor
2681,35253,0.04557120309709078,right,137,M,19.154,SomatoMotor
2682,33278,0.04749267271721133,right,137,F,19.764,SomatoMotor
2683,33199,0.0452766380025131,right,137,F,19.901,SomatoMotor
2684,33002,0.047220779466128376,right,137,F,20.339,SomatoMotor
2685,33882,0.043373963149122265,right,137,F,21.607,SomatoMotor
2686,32924,0.04558767111191497,right,137,F,22.563,SomatoMotor
2687,29949,0.04427355703188424,right,137,F,26.428,SomatoMotor
2688,49134,0.04701031470190547,left,95,F,1.131,Dorsal Attention
2689,49112,0.036433451850035575,left,95,F,1.982,Dorsal Attention
2690,48233,0.039626245371273336,left,95,M,1.988,Dorsal Attention
2691,49050,0.03627833233020419,left,95,F,1.993,Dorsal Attention
2692,49041,0.03613387590387857,left,95,M,1.996,Dorsal Attention
2693,49225,0.04004055448759554,left,95,F,1.999,Dorsal Attention
2694,47979,0.039598255393677624,left,95,M,2.001,Dorsal Attention
2695,49196,0.04082378701531482,left,95,F,2.004,Dorsal Attention
2696,48184,0.03809926847030672,left,95,M,2.007,Dorsal Attention
2697,49078,0.03803959742728909,left,95,M,2.01,Dorsal Attention
2698,42019,0.038657904258492186,left,95,M,3.816,Dorsal Attention
2699,41807,0.03691837063771298,left,95,M,3.904,Dorsal Attention
2700,41716,0.03794844160291002,left,95,M,3.907,Dorsal Attention
2701,41854,0.03885007297886441,left,95,M,3.915,Dorsal Attention
2702,41651,0.03392467620137636,left,95,M,3.948,Dorsal Attention
2703,41547,0.03708754983244908,left,95,M,3.973,Dorsal Attention
2704,41519,0.038644978626602176,left,95,M,3.981,Dorsal Attention
2705,41463,0.037732250904087744,left,95,M,4.074,Dorsal Attention
2706,41458,0.03637326436731627,left,95,M,4.112,Dorsal Attention
2707,40033,0.037086643837515865,left,95,M,5.899,Dorsal Attention
2708,39066,0.03542609028156965,left,95,M,6.877,Dorsal Attention
2709,44444,0.03572953437343703,left,95,F,7.149,Dorsal Attention
2710,37972,0.04158117995055788,left,95,M,8.016,Dorsal Attention
2711,36824,0.04239136004299971,left,95,M,9.775,Dorsal Attention
2712,36464,0.03942158283028615,left,95,M,9.945,Dorsal Attention
2713,36291,0.04383617726820708,left,95,M,10.036,Dorsal Attention
2714,41759,0.03549248781069748,left,95,F,10.259,Dorsal Attention
2715,41645,0.03621391645294046,left,95,F,10.322,Dorsal Attention
2716,41372,0.03575609886669777,left,95,F,10.957,Dorsal Attention
2717,41083,0.041042369600544124,left,95,F,11.154,Dorsal Attention
2718,40706,0.03938194363689763,left,95,F,11.231,Dorsal Attention
2719,34847,0.041713748372438984,left,95,M,12.027,Dorsal Attention
2720,39834,0.03746559922758483,left,95,F,12.255,Dorsal Attention
2721,39599,0.0401621692793594,left,95,F,12.329,Dorsal Attention
2722,34110,0.03891017096784809,left,95,M,12.929,Dorsal Attention
2723,39437,0.0405911324669815,left,95,F,13.005,Dorsal Attention
2724,33111,0.04420475933208289,left,95,M,13.992,Dorsal Attention
2725,32479,0.046382571303735354,left,95,M,14.921,Dorsal Attention
2726,32287,0.03759172024824738,left,95,M,14.984,Dorsal Attention
2727,37169,0.03704305257440694,left,95,F,15.107,Dorsal Attention
2728,37693,0.03620621948909156,left,95,F,15.14,Dorsal Attention
2729,36831,0.03862515700448672,left,95,F,15.775,Dorsal Attention
2730,36374,0.03911155059045636,left,95,F,15.836,Dorsal Attention
2731,36422,0.04090663441425355,left,95,M,15.932,Dorsal Attention
2732,36574,0.03834967750293259,left,95,M,16.041,Dorsal Attention
2733,36657,0.04184952948527273,left,95,F,16.255,Dorsal Attention
2734,36352,0.04107298833452781,left,95,M,16.444,Dorsal Attention
2735,35949,0.039062022351159624,left,95,M,16.956,Dorsal Attention
2736,35671,0.03779384283005928,left,95,F,16.992,Dorsal Attention
2737,35545,0.03836594637385819,left,95,F,17.129,Dorsal Attention
2738,35580,0.04038971862349109,left,95,M,17.273,Dorsal Attention
2739,35306,0.044954740987038326,left,95,M,17.614,Dorsal Attention
2740,34839,0.037030791715846605,left,95,F,18.022,Dorsal Attention
2741,35241,0.038203157595194145,left,95,F,18.114,Dorsal Attention
2742,34884,0.0396680969359338,left,95,M,18.311,Dorsal Attention
2743,33825,0.041956019594026304,left,95,M,18.855,Dorsal Attention
2744,33734,0.04061963291229135,left,95,M,19.082,Dorsal Attention
2745,35253,0.039745509159508495,left,95,M,19.154,Dorsal Attention
2746,33278,0.038997240494320545,left,95,F,19.764,Dorsal Attention
2747,33199,0.03501896708107743,left,95,F,19.901,Dorsal Attention
2748,33002,0.03955635236383143,left,95,F,20.339,Dorsal Attention
2749,33882,0.03865689874724455,left,95,F,21.607,Dorsal Attention
2750,32924,0.038899717883358324,left,95,F,22.563,Dorsal Attention
2751,29949,0.041859896915129945,left,95,F,26.428,Dorsal Attention
2752,49134,0.04522430343288546,right,95,F,1.131,Dorsal Attention
2753,49112,0.035674392890070655,right,95,F,1.982,Dorsal Attention
2754,48233,0.04052268369513861,right,95,M,1.988,Dorsal Attention
2755,49050,0.0378336551495784,right,95,F,1.993,Dorsal Attention
2756,49041,0.035698806066106474,right,95,M,1.996,Dorsal Attention
2757,49225,0.0413363349648417,right,95,F,1.999,Dorsal Attention
2758,47979,0.04009425087635363,right,95,M,2.001,Dorsal Attention
2759,49196,0.03804834995171217,right,95,F,2.004,Dorsal Attention
2760,48184,0.03909696893100782,right,95,M,2.007,Dorsal Attention
2761,49078,0.03597737068395437,right,95,M,2.01,Dorsal Attention
2762,42019,0.04087921303316293,right,95,M,3.816,Dorsal Attention
2763,41807,0.03954497066922048,right,95,M,3.904,Dorsal Attention
2764,41716,0.04172038136011696,right,95,M,3.907,Dorsal Attention
2765,41854,0.039545093401046116,right,95,M,3.915,Dorsal Attention
2766,41651,0.033106316968556815,right,95,M,3.948,Dorsal Attention
2767,41547,0.03561229718794375,right,95,M,3.973,Dorsal Attention
2768,41519,0.0386267919756159,right,95,M,3.981,Dorsal Attention
2769,41463,0.037560930895627634,right,95,M,4.074,Dorsal Attention
2770,41458,0.03763112778314306,right,95,M,4.112,Dorsal Attention
2771,40033,0.0367464130055348,right,95,M,5.899,Dorsal Attention
2772,39066,0.03941977384055332,right,95,M,6.877,Dorsal Attention
2773,44444,0.03776683744038234,right,95,F,7.149,Dorsal Attention
2774,37972,0.042770433050066343,right,95,M,8.016,Dorsal Attention
2775,36824,0.040313996305831656,right,95,M,9.775,Dorsal Attention
2776,36464,0.038306298482598984,right,95,M,9.945,Dorsal Attention
2777,36291,0.043657681818536555,right,95,M,10.036,Dorsal Attention
2778,41759,0.03694583935316857,right,95,F,10.259,Dorsal Attention
2779,41645,0.035904921920148214,right,95,F,10.322,Dorsal Attention
2780,41372,0.03541310369999314,right,95,F,10.957,Dorsal Attention
2781,41083,0.04038650809450503,right,95,F,11.154,Dorsal Attention
2782,40706,0.041910373994340555,right,95,F,11.231,Dorsal Attention
2783,34847,0.04128827282215123,right,95,M,12.027,Dorsal Attention
2784,39834,0.040333788263622015,right,95,F,12.255,Dorsal Attention
2785,39599,0.041413143161408886,right,95,F,12.329,Dorsal Attention
2786,34110,0.03772204169344402,right,95,M,12.929,Dorsal Attention
2787,39437,0.04070980873069424,right,95,F,13.005,Dorsal Attention
2788,33111,0.040390874310704185,right,95,M,13.992,Dorsal Attention
2789,32479,0.04816244747520651,right,95,M,14.921,Dorsal Attention
2790,32287,0.038355199919865524,right,95,M,14.984,Dorsal Attention
2791,37169,0.03891043647043201,right,95,F,15.107,Dorsal Attention
2792,37693,0.038124529673123984,right,95,F,15.14,Dorsal Attention
2793,36831,0.03856457835118162,right,95,F,15.775,Dorsal Attention
2794,36374,0.03894908285336038,right,95,F,15.836,Dorsal Attention
2795,36422,0.04408871721630148,right,95,M,15.932,Dorsal Attention
2796,36574,0.03747481800919552,right,95,M,16.041,Dorsal Attention
2797,36657,0.04337409216695379,right,95,F,16.255,Dorsal Attention
2798,36352,0.04128109190859082,right,95,M,16.444,Dorsal Attention
2799,35949,0.03900032300794644,right,95,M,16.956,Dorsal Attention
2800,35671,0.03902641471768363,right,95,F,16.992,Dorsal Attention
2801,35545,0.03609785973246964,right,95,F,17.129,Dorsal Attention
2802,35580,0.044081736830192716,right,95,M,17.273,Dorsal Attention
2803,35306,0.03865599102639116,right,95,M,17.614,Dorsal Attention
2804,34839,0.03695545169237966,right,95,F,18.022,Dorsal Attention
2805,35241,0.03851108420439731,right,95,F,18.114,Dorsal Attention
2806,34884,0.041440827398347375,right,95,M,18.311,Dorsal Attention
2807,33825,0.04136421906040215,right,95,M,18.855,Dorsal Attention
2808,33734,0.0394758269249374,right,95,M,19.082,Dorsal Attention
2809,35253,0.04293582865827153,right,95,M,19.154,Dorsal Attention
2810,33278,0.03911210249593514,right,95,F,19.764,Dorsal Attention
2811,33199,0.035654332548424046,right,95,F,19.901,Dorsal Attention
2812,33002,0.04020593002625165,right,95,F,20.339,Dorsal Attention
2813,33882,0.03670142244755887,right,95,F,21.607,Dorsal Attention
2814,32924,0.03702111677170994,right,95,F,22.563,Dorsal Attention
2815,29949,0.04217347430194154,right,95,F,26.428,Dorsal Attention
2816,49134,0.04666487399142049,left,123,F,1.131,Visual
2817,49112,0.04063773161327516,left,123,F,1.982,Visual
2818,48233,0.04044249942849899,left,123,M,1.988,Visual
2819,49050,0.04111004279779367,left,123,F,1.993,Visual
2820,49041,0.04264613392712346,left,123,M,1.996,Visual
2821,49225,0.0426687587411273,left,123,F,1.999,Visual
2822,47979,0.042972899458248885,left,123,M,2.001,Visual
2823,49196,0.042574106539860324,left,123,F,2.004,Visual
2824,48184,0.04084684460710738,left,123,M,2.007,Visual
2825,49078,0.04312708677381695,left,123,M,2.01,Visual
2826,42019,0.039928410442511234,left,123,M,3.816,Visual
2827,41807,0.04074540141536085,left,123,M,3.904,Visual
2828,41716,0.04252435347830356,left,123,M,3.907,Visual
2829,41854,0.04416569263593351,left,123,M,3.915,Visual
2830,41651,0.0395575612727464,left,123,M,3.948,Visual
2831,41547,0.041557845793848774,left,123,M,3.973,Visual
2832,41519,0.043840895112576904,left,123,M,3.981,Visual
2833,41463,0.04131721294222583,left,123,M,4.074,Visual
2834,41458,0.04413434086930355,left,123,M,4.112,Visual
2835,40033,0.04150985670763438,left,123,M,5.899,Visual
2836,39066,0.040135081218441435,left,123,M,6.877,Visual
2837,44444,0.04194089912311737,left,123,F,7.149,Visual
2838,37972,0.04378059809051904,left,123,M,8.016,Visual
2839,36824,0.04478566667838933,left,123,M,9.775,Visual
2840,36464,0.04141740524838122,left,123,M,9.945,Visual
2841,36291,0.04706833079391566,left,123,M,10.036,Visual
2842,41759,0.041950666801560184,left,123,F,10.259,Visual
2843,41645,0.042529796647401884,left,123,F,10.322,Visual
2844,41372,0.041535884975948525,left,123,F,10.957,Visual
2845,41083,0.04381257276386453,left,123,F,11.154,Visual
2846,40706,0.04493837881894478,left,123,F,11.231,Visual
2847,34847,0.043257583235805766,left,123,M,12.027,Visual
2848,39834,0.04429952669419022,left,123,F,12.255,Visual
2849,39599,0.04359183782330781,left,123,F,12.329,Visual
2850,34110,0.043975121421867824,left,123,M,12.929,Visual
2851,39437,0.04239059648239359,left,123,F,13.005,Visual
2852,33111,0.042757795964719875,left,123,M,13.992,Visual
2853,32479,0.04262743666525376,left,123,M,14.921,Visual
2854,32287,0.04443673541545984,left,123,M,14.984,Visual
2855,37169,0.04403141357149734,left,123,F,15.107,Visual
2856,37693,0.0431216564212849,left,123,F,15.14,Visual
2857,36831,0.044048892774633246,left,123,F,15.775,Visual
2858,36374,0.04285597798231378,left,123,F,15.836,Visual
2859,36422,0.044037890819185806,left,123,M,15.932,Visual
2860,36574,0.04350962380905072,left,123,M,16.041,Visual
2861,36657,0.04501807184131476,left,123,F,16.255,Visual
2862,36352,0.042978297085095096,left,123,M,16.444,Visual
2863,35949,0.044858615294954496,left,123,M,16.956,Visual
2864,35671,0.04468367226149919,left,123,F,16.992,Visual
2865,35545,0.042779367038452434,left,123,F,17.129,Visual
2866,35580,0.04479998007203426,left,123,M,17.273,Visual
2867,35306,0.045442807819708324,left,123,M,17.614,Visual
2868,34839,0.04316530182308042,left,123,F,18.022,Visual
2869,35241,0.04413175428837141,left,123,F,18.114,Visual
2870,34884,0.043206265587334106,left,123,M,18.311,Visual
2871,33825,0.04643062506484252,left,123,M,18.855,Visual
2872,33734,0.04706626464146667,left,123,M,19.082,Visual
2873,35253,0.042115041546587774,left,123,M,19.154,Visual
2874,33278,0.04270957116758413,left,123,F,19.764,Visual
2875,33199,0.0443661578487584,left,123,F,19.901,Visual
2876,33002,0.04188349799140473,left,123,F,20.339,Visual
2877,33882,0.044231475233963605,left,123,F,21.607,Visual
2878,32924,0.045194068788099596,left,123,F,22.563,Visual
2879,29949,0.045833406108785564,left,123,F,26.428,Visual
2880,49134,0.04616805382251286,right,123,F,1.131,Visual
2881,49112,0.041623135729566926,right,123,F,1.982,Visual
2882,48233,0.04169663223407403,right,123,M,1.988,Visual
2883,49050,0.041892700145260704,right,123,F,1.993,Visual
